tipo_propiedad,localidad,provincia,sup_total,sup_cubierta,precio_m2,ambientes,ratio_sup,amenities,cochera
apartment,Villa Urquiza,Capital Federal,34.0,34.0,2340.0,4.0,1.0,0,0
PH,Caballito,Capital Federal,51.0,51.0,2940.0,3.0,1.3773406602296643,0,0
apartment,Villa Crespo,Capital Federal,63.0,60.0,2030.0,3.0,1.05,0,0
apartment,Villa Crespo,Capital Federal,34.0,31.0,3170.0,3.0,1.096774193548387,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3040.0,3.0,1.105263157894737,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3250.0,3.0,1.09375,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3090.0,3.0,1.105263157894737,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3300.0,3.0,1.09375,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3140.0,3.0,1.105263157894737,0,0
apartment,Saavedra,Capital Federal,65.0,65.0,1770.0,3.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3350.0,3.0,1.09375,0,0
apartment,Nuñez,Capital Federal,65.0,65.0,1770.0,3.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3190.0,3.0,1.105263157894737,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3420.0,3.0,1.09375,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3250.0,3.0,1.105263157894737,0,0
apartment,Caballito,Capital Federal,44.0,37.0,2950.0,1.0,1.1891891891891893,0,0
apartment,Villa Crespo,Capital Federal,34.0,31.0,3450.0,3.0,1.096774193548387,0,0
apartment,Nuñez,Capital Federal,90.0,45.0,4640.0,2.0,2.0,0,0
apartment,Caballito,Capital Federal,43.0,36.0,2930.0,1.0,1.1944444444444444,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3310.0,3.0,1.105263157894737,0,0
apartment,Caballito,Capital Federal,44.0,37.0,2950.0,1.0,1.1891891891891893,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3550.0,3.0,1.1,0,0
house,Villa Pueyrredón,Capital Federal,124.0,124.0,1940.0,2.0,1.411511546870825,0,0
apartment,Caballito,Capital Federal,44.0,37.0,3840.0,2.0,1.1891891891891893,0,0
apartment,Villa Crespo,Capital Federal,40.0,36.0,3410.0,3.0,1.1111111111111112,0,0
apartment,Palermo,Capital Federal,217.0,174.0,4890.0,5.0,1.2471264367816093,0,0
apartment,Villa Crespo,Capital Federal,119.0,44.0,4890.0,3.0,2.7045454545454546,0,0
apartment,Caballito,Capital Federal,73.0,64.0,3780.0,3.0,1.140625,0,0
apartment,Villa Crespo,Capital Federal,34.0,29.0,3850.0,3.0,1.1724137931034482,0,0
apartment,Nuñez,Capital Federal,56.0,38.0,3110.0,2.0,1.4736842105263157,0,0
apartment,Villa Crespo,Capital Federal,27.0,27.0,2780.0,1.0,1.0,0,0
apartment,Caballito,Capital Federal,73.0,64.0,3780.0,3.0,1.140625,0,0
apartment,Villa Crespo,Capital Federal,37.0,35.0,3430.0,3.0,1.0571428571428572,0,0
apartment,Villa Urquiza,Capital Federal,44.0,34.0,2150.0,1.0,1.2941176470588236,0,0
apartment,Caballito,Capital Federal,73.0,64.0,3780.0,3.0,1.140625,0,0
house,Villa Luro,Capital Federal,133.0,103.0,1750.0,5.0,1.4557254978008836,0,0
apartment,Villa Crespo,Capital Federal,67.0,56.0,3850.0,3.0,1.1964285714285714,0,0
apartment,Caballito,Capital Federal,73.0,65.0,3660.0,2.0,1.123076923076923,0,0
apartment,Villa Crespo,Capital Federal,49.0,27.0,4700.0,3.0,1.8148148148148149,0,0
PH,Liniers,Capital Federal,81.11545233548827,55.0,1420.0,3.0,1.4748264060997869,0,0
apartment,Caballito,Capital Federal,57.0,51.0,3650.0,2.0,1.1176470588235294,0,0
apartment,Villa Crespo,Capital Federal,34.0,29.0,3370.0,3.0,1.1724137931034482,0,0
apartment,Caballito,Capital Federal,57.0,51.0,3650.0,2.0,1.1176470588235294,0,0
apartment,Caballito,Capital Federal,57.0,51.0,3670.0,2.0,1.1176470588235294,0,0
PH,Villa Luro,Capital Federal,78.58366342947947,60.0,2170.0,3.0,1.3097277238246579,0,0
apartment,Villa Urquiza,Capital Federal,36.0,36.0,2440.0,4.0,1.0,0,0
apartment,Caballito,Capital Federal,73.0,65.0,3660.0,3.0,1.123076923076923,0,0
apartment,Caballito,Capital Federal,44.0,37.0,2950.0,1.0,1.1891891891891893,0,0
apartment,Almagro,Capital Federal,52.0,50.0,2500.0,3.0,1.04,0,0
apartment,Palermo,Capital Federal,42.0,42.0,3810.0,2.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3190.0,3.0,1.1,0,0
house,Liniers,Capital Federal,247.16253273144443,200.0,1750.0,5.0,1.2358126636572222,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3200.0,3.0,1.09375,0,0
house,Belgrano,Capital Federal,410.0,350.0,2400.0,4.0,1.2372320297265615,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3190.0,3.0,1.09375,0,0
apartment,Villa Crespo,Capital Federal,36.0,32.0,3250.0,3.0,1.125,0,0
apartment,Villa Crespo,Capital Federal,41.0,37.0,3050.0,3.0,1.1081081081081081,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3050.0,3.0,1.105263157894737,0,0
apartment,Villa Crespo,Capital Federal,60.0,49.0,3160.0,2.0,1.2244897959183674,0,0
house,Belgrano,Capital Federal,400.0,400.0,3250.0,5.0,1.2372320297265615,0,0
apartment,Villa Crespo,Capital Federal,40.0,36.0,3070.0,3.0,1.1111111111111112,0,0
apartment,Villa Crespo,Capital Federal,60.0,49.0,3160.0,2.0,1.2244897959183674,0,0
apartment,Villa Crespo,Capital Federal,37.0,35.0,2910.0,3.0,1.0571428571428572,0,0
apartment,Villa Crespo,Capital Federal,59.0,47.0,3220.0,1.0,1.2553191489361701,0,0
apartment,Belgrano,Capital Federal,55.0,55.0,2640.0,3.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,34.0,29.0,3420.0,3.0,1.1724137931034482,0,0
apartment,Villa Crespo,Capital Federal,44.0,36.0,3080.0,1.0,1.2222222222222223,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3240.0,3.0,1.1,0,0
apartment,Villa Crespo,Capital Federal,42.0,36.0,3000.0,1.0,1.1666666666666667,0,0
apartment,Liniers,Capital Federal,170.0,165.0,2120.0,4.0,1.0303030303030303,0,0
apartment,Villa Crespo,Capital Federal,42.0,36.0,3020.0,1.0,1.1666666666666667,0,0
apartment,Villa Crespo,Capital Federal,43.0,37.0,3050.0,1.0,1.162162162162162,0,0
apartment,Palermo,Capital Federal,104.0,73.0,4790.0,3.0,1.4246575342465753,0,0
apartment,Villa Urquiza,Capital Federal,36.0,36.0,4030.0,2.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,72.0,64.0,2980.0,3.0,1.125,0,0
apartment,Villa Crespo,Capital Federal,72.0,64.0,2980.0,2.0,1.125,0,0
house,Liniers,Capital Federal,460.0,380.0,1450.0,5.0,1.2358126636572222,0,0
apartment,Villa Urquiza,Capital Federal,36.0,36.0,4030.0,2.0,1.0,0,0
apartment,Liniers,Capital Federal,48.0,48.0,2190.0,2.0,1.0,0,0
apartment,Palermo,Capital Federal,43.0,39.0,3100.0,2.0,1.1025641025641026,0,0
PH,Liniers,Capital Federal,140.10850857947975,95.0,1790.0,3.0,1.4748264060997869,0,0
apartment,Palermo,Capital Federal,228.0,130.0,5310.0,4.0,1.7538461538461538,0,0
apartment,Palermo Hollywood,Capital Federal,52.0,47.0,2980.0,2.0,1.1063829787234043,0,0
PH,Villa Luro,Capital Federal,78.58366342947947,60.0,2250.0,3.0,1.3097277238246579,0,0
apartment,Palermo,Capital Federal,55.0,50.0,6000.0,2.0,1.1,0,0
apartment,Palermo Hollywood,Capital Federal,41.0,37.0,3320.0,2.0,1.1081081081081081,0,0
apartment,Palermo Hollywood,Capital Federal,41.0,37.0,2890.0,2.0,1.1081081081081081,0,0
PH,Liniers,Capital Federal,73.74132030498934,50.0,1720.0,2.0,1.4748264060997869,0,0
apartment,Palermo Hollywood,Capital Federal,42.0,38.0,3030.0,2.0,1.105263157894737,0,0
apartment,Nuñez,Capital Federal,55.0,55.0,2440.0,3.0,1.0,0,0
apartment,Palermo Hollywood,Capital Federal,43.0,38.0,3050.0,2.0,1.131578947368421,0,0
apartment,Palermo Hollywood,Capital Federal,37.0,34.0,2970.0,2.0,1.088235294117647,0,0
apartment,Liniers,Capital Federal,50.0,50.0,1720.0,2.0,1.0,0,0
apartment,Palermo Hollywood,Capital Federal,41.0,37.0,2950.0,2.0,1.1081081081081081,0,0
apartment,Palermo Hollywood,Capital Federal,42.0,38.0,3110.0,2.0,1.105263157894737,0,0
apartment,Palermo Hollywood,Capital Federal,43.0,38.0,3110.0,2.0,1.131578947368421,0,0
apartment,Palermo Hollywood,Capital Federal,37.0,34.0,3030.0,2.0,1.088235294117647,0,0
apartment,Capital Federal,Capital Federal,48.0,48.0,2650.0,2.0,1.0,0,0
apartment,Palermo Hollywood,Capital Federal,41.0,37.0,3030.0,2.0,1.1081081081081081,0,0
apartment,Palermo Hollywood,Capital Federal,42.0,38.0,3160.0,2.0,1.105263157894737,0,0
apartment,Palermo Hollywood,Capital Federal,43.0,38.0,3160.0,2.0,1.131578947368421,0,0
apartment,Palermo Hollywood,Capital Federal,37.0,34.0,3090.0,2.0,1.088235294117647,0,0
apartment,Palermo Hollywood,Capital Federal,41.0,37.0,3080.0,2.0,1.1081081081081081,0,0
apartment,Barrio Norte,Capital Federal,172.0,155.0,3610.0,3.0,1.1096774193548387,0,0
apartment,Palermo,Capital Federal,55.0,55.0,2890.0,2.0,1.0,0,0
apartment,Palermo,Capital Federal,86.0,86.0,2870.0,4.0,1.0,0,0
house,Monserrat,Capital Federal,306.0,270.0,1440.0,7.0,1.087820512820513,0,0
apartment,Palermo,Capital Federal,66.0,60.0,3080.0,3.0,1.1,0,0
apartment,Caballito,Capital Federal,45.0,43.0,2910.0,2.0,1.0465116279069768,0,0
apartment,Recoleta,Capital Federal,140.0,140.0,4250.0,3.0,1.0,0,0
apartment,Palermo,Capital Federal,63.0,63.0,2620.0,3.0,1.0,0,0
apartment,Palermo,Capital Federal,154.0,125.0,4120.0,4.0,1.232,0,0
apartment,Palermo,Capital Federal,170.0,165.0,6670.0,3.0,1.0303030303030303,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3290.0,3.0,1.1,0,0
apartment,Colegiales,Capital Federal,77.0,64.0,1950.0,3.0,1.203125,0,0
apartment,Belgrano,Capital Federal,102.0,90.0,5890.0,3.0,1.1333333333333333,0,0
apartment,Palermo,Capital Federal,66.0,66.0,4090.0,2.0,1.0,0,0
apartment,Belgrano,Capital Federal,65.0,60.0,3000.0,3.0,1.0833333333333333,0,0
apartment,Villa Crespo,Capital Federal,34.0,31.0,3320.0,3.0,1.096774193548387,0,0
apartment,Palermo,Capital Federal,90.0,85.0,8120.0,2.0,1.0588235294117647,0,0
apartment,Palermo,Capital Federal,204.0,188.0,2390.0,4.0,1.0851063829787233,0,0
apartment,Belgrano,Capital Federal,215.0,200.0,3450.0,3.0,1.075,0,0
apartment,Belgrano,Capital Federal,82.0,82.0,4490.0,3.0,1.0,0,0
apartment,Belgrano,Capital Federal,82.0,82.0,3860.0,3.0,1.0,0,0
apartment,Belgrano,Capital Federal,182.0,182.0,2860.0,5.0,1.0,0,0
apartment,Belgrano,Capital Federal,140.0,140.0,3710.0,3.0,1.0,0,0
apartment,Puerto Madero,Capital Federal,200.0,200.0,4150.0,2.0,1.0,0,0
apartment,Belgrano,Capital Federal,160.0,160.0,3880.0,3.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3410.0,3.0,1.1,0,0
apartment,Palermo,Capital Federal,127.0,119.0,3490.0,4.0,1.0672268907563025,0,0
apartment,Villa Crespo,Capital Federal,80.0,73.0,3210.0,3.0,1.095890410958904,0,0
apartment,Belgrano,Capital Federal,55.0,50.0,3840.0,4.0,1.1,0,0
apartment,Belgrano,Capital Federal,56.0,56.0,2580.0,2.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,34.0,29.0,3660.0,3.0,1.1724137931034482,0,0
apartment,Villa del Parque,Capital Federal,50.0,50.0,1660.0,2.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3480.0,3.0,1.1,0,0
apartment,Belgrano,Capital Federal,91.0,91.0,3130.0,4.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3490.0,3.0,1.09375,0,0
apartment,Villa del Parque,Capital Federal,72.0,60.0,2850.0,4.0,1.2,1,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3470.0,3.0,1.09375,0,0
apartment,Villa Crespo,Capital Federal,36.0,32.0,3530.0,3.0,1.125,0,0
apartment,Villa Crespo,Capital Federal,50.0,42.0,4060.0,4.0,1.1904761904761905,0,0
apartment,Villa Crespo,Capital Federal,41.0,37.0,3320.0,3.0,1.1081081081081081,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3320.0,3.0,1.105263157894737,0,0
apartment,Palermo,Capital Federal,95.0,86.0,3470.0,4.0,1.1046511627906976,0,0
apartment,Villa Crespo,Capital Federal,40.0,36.0,3340.0,3.0,1.1111111111111112,0,0
apartment,Barrio Norte,Capital Federal,102.0,102.0,2210.0,4.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,37.0,35.0,3170.0,3.0,1.0571428571428572,0,0
apartment,Belgrano,Capital Federal,93.0,66.0,3330.0,2.0,1.4090909090909092,0,0
apartment,Villa Crespo,Capital Federal,79.0,65.0,2690.0,3.0,1.2153846153846153,0,0
apartment,Belgrano,Capital Federal,102.0,97.0,2780.0,4.0,1.0515463917525774,0,0
apartment,Villa Crespo,Capital Federal,34.0,29.0,3740.0,3.0,1.1724137931034482,0,0
apartment,Villa Urquiza,Capital Federal,118.0,89.0,3370.0,4.0,1.3258426966292134,0,0
apartment,Villa del Parque,Capital Federal,27.0,27.0,2200.0,1.0,1.0,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2620.0,4.0,1.1063829787234043,0,0
apartment,Villa Crespo,Capital Federal,34.0,31.0,3530.0,3.0,1.096774193548387,0,0
apartment,Balvanera,Capital Federal,72.0,70.0,1910.0,3.0,1.0285714285714285,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2680.0,4.0,1.1063829787234043,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3560.0,3.0,1.09375,0,0
apartment,Almagro,Capital Federal,100.0,100.0,1980.0,4.0,1.0,0,0
apartment,Villa Crespo,Capital Federal,35.0,30.0,3760.0,3.0,1.1666666666666667,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2680.0,4.0,1.1063829787234043,0,0
apartment,Villa Crespo,Capital Federal,36.0,30.0,3870.0,3.0,1.2,0,0
apartment,Caballito,Capital Federal,45.0,42.0,3050.0,3.0,1.0714285714285714,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2720.0,4.0,1.1063829787234043,0,0
apartment,Villa Crespo,Capital Federal,41.0,37.0,3380.0,3.0,1.1081081081081081,0,0
apartment,Caballito,Capital Federal,47.0,45.0,3000.0,2.0,1.0444444444444445,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3380.0,3.0,1.105263157894737,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2720.0,4.0,1.1063829787234043,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2740.0,4.0,1.1063829787234043,0,0
apartment,Villa Crespo,Capital Federal,42.0,38.0,3380.0,3.0,1.105263157894737,0,0
apartment,Villa Urquiza,Capital Federal,52.0,47.0,2770.0,4.0,1.1063829787234043,0,0
apartment,Villa Crespo,Capital Federal,37.0,35.0,3240.0,3.0,1.0571428571428572,0,0
apartment,Villa Urquiza,Capital Federal,92.0,72.0,2940.0,4.0,1.2777777777777777,0,0
apartment,Villa Crespo,Capital Federal,33.0,30.0,3660.0,3.0,1.1,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2810.0,4.0,1.1805555555555556,0,0
apartment,Villa Crespo,Capital Federal,35.0,32.0,3630.0,3.0,1.09375,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2810.0,4.0,1.1805555555555556,0,0
apartment,Villa Crespo,Capital Federal,38.0,34.0,3500.0,3.0,1.1176470588235294,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2830.0,4.0,1.1805555555555556,0,0
apartment,Villa Crespo,Capital Federal,128.0,55.0,4280.0,3.0,2.327272727272727,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2880.0,4.0,1.1805555555555556,0,0
apartment,Villa Ortuzar,Capital Federal,69.0,52.0,2670.0,2.0,1.3269230769230769,0,0
apartment,Villa Crespo,Capital Federal,37.0,35.0,3330.0,3.0,1.0571428571428572,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2880.0,4.0,1.1805555555555556,0,0
apartment,Villa Crespo,Capital Federal,35.0,29.0,3800.0,3.0,1.206896551724138,0,0
apartment,Villa Urquiza,Capital Federal,47.0,40.0,2920.0,2.0,1.175,0,0
apartment,Villa Crespo,Capital Federal,38.0,34.0,3600.0,3.0,1.1176470588235294,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2880.0,4.0,1.1805555555555556,0,0
apartment,Belgrano,Capital Federal,95.0,84.0,2800.0,3.0,1.130952380952381,0,0
apartment,Villa Crespo,Capital Federal,57.0,52.0,3570.0,3.0,1.0961538461538463,0,0
apartment,Villa Urquiza,Capital Federal,85.0,72.0,2900.0,4.0,1.1805555555555556,0,0
apartment,Villa Crespo,Capital Federal,53.0,41.0,4030.0,3.0,1.2926829268292683,0,0
apartment,Villa Urquiza,Capital Federal,100.0,89.0,2970.0,4.0,1.1235955056179776,0,0
apartment,Villa Crespo,Capital Federal,67.0,56.0,3850.0,3.0,1.1964285714285714,0,0
apartment,Villa del Parque,Capital Federal,71.0,68.0,2570.0,4.0,1.0441176470588236,0,0
apartment,Villa Ortuzar,Capital Federal,58.0,46.0,2710.0,2.0,1.2608695652173914,0,0
apartment,Villa Urquiza,Capital Federal,100.0,89.0,3020.0,4.0,1.1235955056179776,0,0
apartment,Villa Crespo,Capital Federal,92.0,63.0,4110.0,3.0,1.4603174603174602,0,0
apartment,Villa Luro,Capital Federal,42.0,40.0,1960.0,2.0,1.05,0,0
apartment,Villa Urquiza,Capital Federal,100.0,89.0,3040.0,4.0,1.1235955056179776,0,0
apartment,Villa Luro,Capital Federal,42.0,40.0,1920.0,2.0,1.05,0,0
apartment,Belgrano,Capital Federal,81.0,70.0,3170.0,2.0,1.1571428571428573,0,0
apartment,Villa Crespo,Capital Federal,68.0,54.0,3840.0,3.0,1.2592592592592593,0,0
apartment,Villa Urquiza,Capital Federal,100.0,89.0,3080.0,4.0,1.1235955056179776,0,0
apartment,Palermo,Capital Federal,78.0,76.0,2700.0,4.0,1.0263157894736843,0,0
apartment,Villa Urquiza,Capital Federal,100.0,89.0,3120.0,4.0,1.1235955056179776,0,0
apartment,Caballito,Capital Federal,132.0,132.0,2230.0,4.0,1.0,0,0
apartment,Villa Luro,Capital Federal,53.0,40.0,2340.0,2.0,1.325,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,2820.0,4.0,1.2244897959183674,0,0
apartment,Villa Luro,Capital Federal,55.0,52.0,1920.0,3.0,1.0576923076923077,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,2940.0,4.0,1.2244897959183674,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,2960.0,4.0,1.2244897959183674,0,0
apartment,Villa Luro,Capital Federal,47.0,44.0,1920.0,2.0,1.0681818181818181,0,0
PH,Saavedra,Capital Federal,110.0,55.0,2870.0,3.0,1.242312616436624,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,2960.0,4.0,1.2244897959183674,0,0
apartment,Villa Luro,Capital Federal,47.0,44.0,1950.0,2.0,1.0681818181818181,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,3000.0,4.0,1.2244897959183674,0,0
apartment,Villa Luro,Capital Federal,46.0,43.0,1900.0,2.0,1.069767441860465,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,3000.0,4.0,1.2244897959183674,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,3080.0,4.0,1.2244897959183674,0,0
apartment,Villa Luro,Capital Federal,45.0,42.0,1970.0,2.0,1.0714285714285714,0,0
apartment,Palermo,Capital Federal,57.0,52.0,5670.0,2.0,1.0961538461538463,0,0
apartment,Villa Urquiza,Capital Federal,60.0,49.0,3080.0,4.0,1.2244897959183674,0,0
apartment,Villa Luro,Capital Federal,54.0,41.0,2350.0,2.0,1.3170731707317074,0,0
apartment,Villa Luro,Capital Federal,38.0,34.0,2490.0,1.0,1.1176470588235294,0,0
apartment,Villa del Parque,Capital Federal,33.0,30.0,2930.0,1.0,1.1,0,0
house,Abasto,Capital Federal,400.0,280.0,1750.0,3.0,1.2142857142857144,0,0
house,Nuñez,Capital Federal,84.0,84.0,1980.0,2.0,1.211842302710404,0,0
apartment,Villa del Parque,Capital Federal,64.0,61.0,2230.0,4.0,1.0491803278688525,0,0
apartment,Recoleta,Capital Federal,75.0,70.0,4000.0,2.0,1.0714285714285714,0,0
apartment,Palermo,Capital Federal,56.0,51.0,5590.0,2.0,1.0980392156862746,0,0
apartment,Palermo,Capital Federal,79.0,64.0,2800.0,3.0,1.234375,0,0
apartment,Villa Devoto,Capital Federal,162.0,112.0,4290.0,4.0,1.4464285714285714,0,0
apartment,Palermo Chico,Capital Federal,184.0,184.0,4460.0,4.0,1.0,0,0
apartment,Villa Ortuzar,Capital Federal,46.0,40.0,2250.0,2.0,1.15,0,0
apartment,Villa Pueyrredón,Capital Federal,50.0,44.0,3070.0,2.0,1.1363636363636365,0,0
apartment,Saavedra,Capital Federal,83.0,80.0,2380.0,4.0,1.0375,0,0
house,Villa del Parque,Capital Federal,410.0,270.0,2190.0,5.0,1.3556367245676364,0,0
apartment,Villa del Parque,Capital Federal,207.0,172.0,3660.0,5.0,1.2034883720930232,0,0
apartment,Villa Devoto,Capital Federal,172.0,112.0,4380.0,4.0,1.5357142857142858,0,0
apartment,Belgrano,Capital Federal,56.0,56.0,2850.0,2.0,1.0,0,0
apartment,Villa Devoto,Capital Federal,220.0,112.0,4730.0,4.0,1.9642857142857142,0,0
apartment,Belgrano,Capital Federal,84.0,80.0,3610.0,3.0,1.05,0,0
apartment,Paternal,Capital Federal,34.0,34.0,2210.0,1.0,1.0,0,0
apartment,Capital Federal,Capital Federal,82.0,74.0,2160.0,3.0,1.1081081081081081,0,0
house,Villa Pueyrredón,Capital Federal,193.0,140.0,2070.0,5.0,1.411511546870825,0,0
apartment,Villa Pueyrredón,Capital Federal,50.0,44.0,3070.0,2.0,1.1363636363636365,0,0
apartment,Villa Ortuzar,Capital Federal,50.0,48.0,2690.0,3.0,1.0416666666666667,0,0
apartment,Belgrano,Capital Federal,48.0,48.0,5210.0,2.0,1.0,0,0
apartment,Villa Devoto,Capital Federal,81.0,77.0,2530.0,4.0,1.051948051948052,0,0
apartment,Belgrano,Capital Federal,75.0,75.0,5400.0,3.0,1.0,0,0
apartment,Villa Urquiza,Capital Federal,68.0,68.0,1900.0,3.0,1.0,0,0
apartment,Capital Federal,Capital Federal,63.0,63.0,1830.0,3.0,1.0,0,0
apartment,Caballito,Capital Federal,230.0,182.0,2250.0,5.0,1.2637362637362637,0,0
apartment,Villa Urquiza,Capital Federal,54.0,47.0,2910.0,2.0,1.148936170212766,0,0
apartment,Abasto,Capital Federal,33.0,31.0,3130.0,1.0,1.064516129032258,0,0
PH,Villa del Parque,Capital Federal,120.0,90.0,3060.0,3.0,1.3161054480795402,0,0
apartment,Abasto,Capital Federal,47.0,43.0,3140.0,2.0,1.0930232558139534,0,0
house,Villa del Parque,Capital Federal,450.0713925564553,332.0,1960.0,4.0,1.3556367245676364,0,0
apartment,Abasto,Capital Federal,53.0,43.0,3140.0,2.0,1.2325581395348837,0,0
apartment,Villa Urquiza,Capital Federal,79.0,45.0,4330.0,2.0,1.7555555555555555,0,0
apartment,Balvanera,Capital Federal,140.0,140.0,1360.0,3.0,1.0,0,0
apartment,San Telmo,Capital Federal,38.0,36.0,2360.0,1.0,1.0555555555555556,0,0
apartment,San Telmo,Capital Federal,28.0,26.0,3270.0,1.0,1.0769230769230769,0,0
apartment,San Telmo,Capital Federal,50.0,48.0,2600.0,2.0,1.0416666666666667,0,0
apartment,San Telmo,Capital Federal,51.0,48.0,2290.0,2.0,1.0625,0,0
house,Floresta,Capital Federal,276.0,166.0,2080.0,4.0,1.4969030453806893,0,0
apartment,Coghlan,Capital Federal,75.0,70.0,3290.0,3.0,1.0714285714285714,0,0
apartment,Villa del Parque,Capital Federal,60.0,60.0,3580.0,3.0,1.0,0,0
apartment,Capital Federal,Capital Federal,36.0,32.0,2760.0,4.0,1.125,0,0
apartment,Caballito,Capital Federal,53.0,53.0,2400.0,1.0,1.0,0,0
apartment,Capital Federal,Capital Federal,42.0,36.0,2750.0,4.0,1.1666666666666667,0,0
apartment,Villa del Parque,Capital Federal,109.0,101.0,2520.0,4.0,1.0792079207920793,0,0
apartment,Capital Federal,Capital Federal,79.0,72.0,2590.0,4.0,1.0972222222222223,0,0
apartment,Villa del Parque,Capital Federal,75.0,68.0,2570.0,3.0,1.1029411764705883,0,0
apartment,Capital Federal,Capital Federal,79.0,72.0,2550.0,4.0,1.0972222222222223,0,0
apartment,Villa del Parque,Capital Federal,75.0,68.0,2600.0,3.0,1.1029411764705883,0,0
apartment,Capital Federal,Capital Federal,42.0,36.0,2670.0,4.0,1.1666666666666667,0,0
apartment,Puerto Madero,Capital Federal,122.0,116.0,4310.0,2.0,1.0517241379310345,0,0
